gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4526441626,0,13,3,0,7,11,8,0,0,0,0,16786,6.6,16781,189,60,-1739,-838,18.9,1678.6,16,2,1,11,7,16,1,1,0,0,18525,7.0,17619,196,52,1739,838,19.6,1852.5
4519715253,0,50,1,1,7,1,5,0,0,0,1,18193,7.0,18289,225,52,4939,2073,22.5,1819.3,193,0,0,1,7,0,0,0,0,0,13254,6.6,16216,175,66,-4939,-2073,17.5,1325.4
4526452438,0,18,1,1,4,7,2,0,0,0,0,16061,7.0,17642,230,52,-717,-997,23.0,1606.1,15,6,0,7,4,8,1,1,0,0,16778,7.0,18639,236,56,717,997,23.6,1677.8
4513537604,0,17,3,0,10,12,10,0,0,0,0,17517,7.4,19291,179,56,-1567,505,17.9,1751.7,15,3,1,12,10,13,0,0,0,0,19084,7.0,18786,219,32,1567,-505,21.9,1908.4
4525837702,1,22,9,1,7,1,12,1,1,0,0,17696,7.2,18389,223,55,3650,2712,22.3,1769.6,19,6,0,1,7,1,0,0,0,0,14046,6.2,15677,237,32,-3650,-2712,23.7,1404.6
4514102317,0,14,2,1,6,11,5,0,0,0,0,15777,7.0,17772,215,37,-2930,136,21.5,1577.7,14,1,0,11,6,8,1,1,0,0,18707,6.8,17636,215,42,2930,-136,21.5,1870.7
4526030769,0,14,1,0,5,17,3,0,0,0,0,14494,6.6,15666,181,36,-5290,-3110,18.1,1449.4,12,2,1,17,5,14,1,1,0,0,19784,7.2,18776,192,48,5290,3110,19.2,1978.4
4512376408,0,11,3,1,8,4,8,1,1,0,0,18385,7.2,19050,244,57,2957,1677,24.4,1838.5,13,4,0,4,8,6,0,0,0,0,15428,6.8,17373,210,46,-2957,-1677,21.0,1542.8
4518050394,0,44,3,1,3,3,3,0,0,0,0,15081,6.8,17777,206,50,-66,815,20.6,1508.1,16,3,0,3,3,6,0,0,0,0,15147,7.0,16962,215,45,66,-815,21.5,1514.7
4505778188,1,15,0,1,7,3,8,0,0,0,0,16702,6.8,17865,203,54,1713,1391,20.3,1670.2,15,4,0,3,7,6,0,0,0,0,14989,6.6,16474,228,42,-1713,-1391,22.8,1498.9
4516341582,1,19,6,0,6,4,5,1,0,1,0,17481,7.4,19040,248,39,1784,1193,24.8,1748.1,18,5,1,4,6,3,1,1,0,0,15697,7.0,17847,216,60,-1784,-1193,21.6,1569.7
4513004661,1,14,7,1,7,6,7,0,0,0,0,16445,7.0,18995,224,40,214,1568,22.4,1644.5,20,2,0,6,7,5,0,0,0,0,16231,6.8,17427,215,53,-214,-1568,21.5,1623.1
4498027358,0,14,4,0,5,7,4,0,0,0,0,14387,6.4,15777,158,48,-3214,-2195,15.8,1438.7,16,2,1,7,5,10,2,1,1,0,17601,7.0,17972,226,42,3214,2195,22.6,1760.1
4511953640,1,35,4,1,5,0,5,2,1,1,1,18261,7.4,19979,248,67,4062,2618,24.8,1826.1,37,20,0,0,5,0,0,0,0,0,14199,6.8,17361,228,60,-4062,-2618,22.8,1419.9
4512246178,1,23,3,1,11,5,6,2,1,1,1,20151,7.4,20475,261,72,4296,3034,26.1,2015.1,17,0,0,5,11,9,0,0,0,0,15855,6.8,17441,173,75,-4296,-3034,17.3,1585.5
4508499882,1,40,0,1,7,5,7,1,0,1,0,16232,7.0,18631,200,52,319,1559,20.0,1623.2,14,12,0,5,7,4,1,1,0,0,15913,6.8,17072,224,51,-319,-1559,22.4,1591.3
4520508656,1,16,3,0,1,6,0,0,0,0,0,13775,7.0,17208,206,61,-2217,-715,20.6,1377.5,18,4,1,6,1,6,1,1,0,0,15992,6.8,17923,242,40,2217,715,24.2,1599.2
4515450314,0,20,5,0,3,3,4,1,1,0,0,14771,6.8,17669,234,52,-916,190,23.4,1477.1,19,5,1,3,3,5,0,0,0,0,15687,6.8,17479,242,42,916,-190,24.2,1568.7
4526573036,1,15,4,1,2,1,2,1,0,1,0,15538,6.8,18222,264,57,982,682,26.4,1553.8,16,6,0,1,2,1,1,1,0,0,14556,6.8,17540,258,48,-982,-682,25.8,1455.6
4526662681,0,15,5,0,12,10,22,0,0,0,0,19390,7.2,18011,200,40,993,425,20.0,1939.0,20,4,1,10,12,12,0,0,0,0,18397,7.0,17586,190,36,-993,-425,19.0,1839.7
4525919614,1,16,7,0,6,6,8,1,1,0,0,16474,6.8,17494,209,36,-912,-739,20.9,1647.4,19,6,1,6,6,12,1,0,1,0,17386,7.0,18233,244,60,912,739,24.4,1738.6
4497788373,1,15,2,1,11,3,13,1,1,0,0,19267,7.6,20141,230,58,4538,3583,23.0,1926.7,12,1,0,3,11,3,0,0,0,0,14729,6.4,16558,201,57,-4538,-3583,20.1,1472.9
4525974749,0,26,3,1,6,6,5,0,0,0,0,16367,7.0,17910,218,56,-1761,-226,21.8,1636.7,14,1,0,6,6,4,2,1,1,1,18128,7.0,18136,233,54,1761,226,23.3,1812.8
4527584332,1,15,3,0,7,9,8,1,0,1,0,16066,6.8,18218,195,48,-1826,-3,19.5,1606.6,61,2,1,9,7,11,1,1,0,0,17892,7.0,18221,183,52,1826,3,18.3,1789.2
4520983823,0,18,5,0,3,8,3,0,0,0,0,14790,6.4,16619,217,37,-1967,-1292,21.7,1479.0,19,2,1,8,3,11,1,1,0,0,16757,7.0,17911,204,52,1967,1292,20.4,1675.7
4527399718,0,15,0,0,1,6,1,0,0,0,0,14417,7.0,17488,237,61,-2984,-1466,23.7,1441.7,13,1,1,6,1,10,1,1,0,0,17401,7.0,18954,248,54,2984,1466,24.8,1740.1
4526421447,0,23,1,0,6,8,3,0,0,0,0,16365,6.8,18280,195,71,94,1896,19.5,1636.5,18,3,1,8,6,8,1,1,0,0,16271,6.6,16384,191,50,-94,-1896,19.1,1627.1
4525586479,1,56,6,1,7,6,9,1,0,1,0,16647,6.6,17867,214,60,-206,-363,21.4,1664.7,16,5,0,6,7,10,1,1,0,0,16853,7.0,18230,238,39,206,363,23.8,1685.3
4493982450,0,81,2,0,3,7,3,1,1,0,0,15058,6.8,17113,223,55,-2588,-497,22.3,1505.8,14,0,1,7,3,3,0,0,0,1,17646,6.8,17610,223,44,2588,497,22.3,1764.6
4526960902,0,15,6,0,10,5,9,1,0,1,1,20419,7.6,20428,246,53,5113,4028,24.6,2041.9,50,1,1,5,10,5,1,1,0,0,15306,6.6,16400,186,40,-5113,-4028,18.6,1530.6
4494136830,0,15,1,1,5,3,6,1,1,0,0,16224,6.8,18284,254,53,586,348,25.4,1622.4,16,1,0,3,5,3,0,0,0,0,15638,6.8,17936,245,50,-586,-348,24.5,1563.8
4527368382,0,21,0,1,8,6,9,1,1,0,0,16338,6.4,16019,191,32,-577,-2221,19.1,1633.8,15,2,0,6,8,5,0,0,0,0,16915,7.2,18240,204,64,577,2221,20.4,1691.5
4527621723,1,46,0,1,10,2,7,2,1,1,3,19557,7.0,18070,191,51,4380,3242,19.1,1955.7,9,2,0,2,10,4,0,0,0,1,15177,6.0,14828,184,49,-4380,-3242,18.4,1517.7
4515763607,0,16,1,0,4,7,1,0,0,0,0,14125,6.6,16758,170,44,-2858,-520,17.0,1412.5,17,0,1,7,4,9,1,1,0,0,16983,7.0,17278,224,48,2858,520,22.4,1698.3
4527673599,1,16,3,0,3,5,2,0,0,0,0,15125,6.6,17843,197,80,-712,977,19.7,1512.5,15,4,1,5,3,9,1,1,0,0,15837,6.8,16866,216,42,712,-977,21.6,1583.7
4525226479,0,14,7,1,7,10,11,0,0,0,0,17297,7.0,18422,228,51,-2526,-1811,22.8,1729.7,17,3,0,10,7,11,2,1,1,1,19823,7.4,20233,221,47,2526,1811,22.1,1982.3
4525936315,1,54,4,1,7,9,6,1,1,0,0,16437,6.8,16958,195,48,-222,17,19.5,1643.7,18,6,0,9,7,12,0,0,0,0,16659,6.8,16941,208,34,222,-17,20.8,1665.9
4527437019,1,36,2,0,5,7,5,0,0,0,0,15689,6.6,16026,187,48,-1544,-792,18.7,1568.9,38,4,1,7,5,6,1,1,0,1,17233,6.6,16818,180,53,1544,792,18.0,1723.3
4526335845,1,17,3,0,5,7,7,0,0,0,0,16281,6.8,17598,216,46,127,-941,21.6,1628.1,16,6,1,7,5,10,2,1,1,0,16154,7.0,18539,194,48,-127,941,19.4,1615.4
4492568558,1,17,1,1,10,4,11,0,0,0,0,17464,7.0,18187,217,35,1579,-171,21.7,1746.4,11,3,0,4,10,5,1,1,0,0,15885,6.8,18358,205,68,-1579,171,20.5,1588.5
4518459736,1,12,1,1,9,4,8,1,0,1,1,19978,7.4,19500,251,54,5201,1656,25.1,1997.8,36,2,0,4,9,2,1,1,0,0,14777,7.0,17844,179,52,-5201,-1656,17.9,1477.7
4511340293,1,14,3,1,10,2,15,1,1,0,0,18142,7.2,18432,224,53,3680,2530,22.4,1814.2,15,2,0,2,10,1,0,0,0,0,14462,6.6,15902,190,53,-3680,-2530,19.0,1446.2
4498725511,1,40,4,1,8,1,6,2,1,1,1,18375,7.2,19454,222,51,4941,3427,22.2,1837.5,15,2,0,1,8,2,0,0,0,0,13434,6.6,16027,200,48,-4941,-3427,20.0,1343.4
4515480447,1,15,0,0,6,6,5,0,0,0,0,16507,7.0,18941,216,65,479,350,21.6,1650.7,39,1,1,6,6,6,0,0,0,0,16028,7.2,18591,212,52,-479,-350,21.2,1602.8
4516935258,1,18,0,0,3,4,6,1,1,0,0,14988,6.4,15830,214,52,-1093,-1958,21.4,1498.8,13,5,1,4,3,4,0,0,0,0,16081,6.8,17788,237,44,1093,1958,23.7,1608.1
4523809434,0,76,6,0,5,5,4,1,1,0,0,16203,7.0,18321,228,51,2,-365,22.8,1620.3,19,5,1,5,5,6,0,0,0,0,16201,7.0,18686,228,53,-2,365,22.8,1620.1
4517594548,1,20,3,0,5,4,5,0,0,0,0,16522,7.0,18641,236,57,1958,2380,23.6,1652.2,15,2,1,4,5,5,0,0,0,0,14564,6.6,16261,195,44,-1958,-2380,19.5,1456.4
4513943216,0,13,5,1,12,7,11,0,0,0,0,18306,6.6,16973,214,34,1898,274,21.4,1830.6,18,3,0,7,12,10,1,1,0,0,16408,6.4,16699,197,49,-1898,-274,19.7,1640.8
4513493153,0,53,5,1,10,8,10,0,0,0,0,17573,7.0,17180,205,42,-81,-1466,20.5,1757.3,15,7,0,8,10,6,1,1,0,0,17654,7.0,18646,227,57,81,1466,22.7,1765.4
4527431708,1,14,1,1,8,3,4,2,1,1,1,17827,7.2,19215,229,44,3073,1928,22.9,1782.7,7,1,0,3,8,2,0,0,0,0,14754,6.8,17287,182,54,-3073,-1928,18.2,1475.4
4507304964,0,16,2,1,5,9,3,1,1,0,0,16182,7.0,17560,204,46,-320,-120,20.4,1618.2,17,0,0,9,5,11,0,0,0,0,16502,7.0,17680,195,36,320,120,19.5,1650.2
4527385482,0,22,2,0,3,5,3,1,1,0,0,15309,6.8,17455,245,49,-1069,-298,24.5,1530.9,18,7,1,5,3,5,0,0,0,0,16378,6.8,17753,241,51,1069,298,24.1,1637.8
4518920963,0,68,2,0,4,5,8,0,0,0,0,15594,7.0,17492,233,52,366,1230,23.3,1559.4,42,5,1,5,4,4,1,1,0,0,15228,6.8,16262,205,40,-366,-1230,20.5,1522.8
4513224745,1,16,2,1,10,9,12,0,0,0,0,18340,7.0,18533,201,54,1899,896,20.1,1834.0,16,2,0,9,10,9,0,0,0,0,16441,6.8,17637,198,40,-1899,-896,19.8,1644.1
4527589984,1,37,3,0,6,5,7,2,1,1,1,17486,7.2,17915,215,52,1389,490,21.5,1748.6,17,3,1,5,6,5,0,0,0,0,16097,6.8,17425,198,71,-1389,-490,19.8,1609.7
4517955952,1,21,2,1,8,9,8,0,0,0,0,16911,6.6,17768,207,52,-1165,729,20.7,1691.1,13,2,0,9,8,11,0,0,0,0,18076,6.6,17039,201,52,1165,-729,20.1,1807.6
4525782560,0,18,6,1,7,5,5,1,0,1,1,18107,7.0,18102,236,46,2002,301,23.6,1810.7,34,2,0,5,7,6,0,0,0,0,16105,6.6,17801,217,68,-2002,-301,21.7,1610.5
4526697632,0,16,6,0,7,9,4,0,0,0,0,16649,7.2,18909,230,48,-360,658,23.0,1664.9,34,2,1,9,7,13,0,0,0,0,17009,6.8,18251,203,37,360,-658,20.3,1700.9
4524799428,1,40,1,1,9,3,7,0,0,0,0,18322,7.4,20963,258,68,4100,4903,25.8,1832.2,38,11,0,3,9,1,0,0,0,0,14222,6.4,16060,204,41,-4100,-4903,20.4,1422.2
4525167083,0,16,0,1,9,5,6,1,1,0,0,17366,6.8,17609,213,51,629,-887,21.3,1736.6,33,3,0,5,9,4,0,0,0,0,16737,7.0,18496,223,60,-629,887,22.3,1673.7
4525999060,0,46,2,0,3,6,0,1,0,1,0,14984,7.0,18050,235,64,-1287,-746,23.5,1498.4,19,3,1,6,3,3,1,1,0,0,16271,7.0,18796,237,58,1287,746,23.7,1627.1
4512479841,1,19,6,0,11,5,15,0,0,0,0,18945,7.0,18908,241,35,3107,2132,24.1,1894.5,66,3,1,5,11,9,0,0,0,0,15838,6.8,16776,199,52,-3107,-2132,19.9,1583.8
4516031571,0,15,5,0,8,5,6,0,0,0,0,17851,7.4,19947,257,44,1051,1224,25.7,1785.1,17,4,1,5,8,4,1,1,0,0,16800,7.2,18723,247,68,-1051,-1224,24.7,1680.0
4525797575,0,16,1,0,7,10,8,0,0,0,0,16900,6.8,16827,161,47,-1920,-3055,16.1,1690.0,17,5,1,10,7,8,1,1,0,0,18820,7.2,19882,225,70,1920,3055,22.5,1882.0
4505466847,0,42,3,0,3,4,4,0,0,0,0,14923,7.0,17661,229,48,-1899,-2290,22.9,1492.3,51,2,1,4,3,4,0,0,0,0,16822,7.2,19951,244,64,1899,2290,24.4,1682.2
4514465799,0,14,4,1,5,11,3,0,0,0,0,14790,6.6,16593,185,42,-3951,-2608,18.5,1479.0,32,2,0,11,5,15,1,1,0,0,18741,7.2,19201,225,51,3951,2608,22.5,1874.1
4526366514,1,16,2,1,7,6,7,0,0,0,0,18035,7.0,18668,250,48,1977,1635,25.0,1803.5,13,2,0,6,7,13,0,0,0,0,16058,6.8,17033,183,47,-1977,-1635,18.3,1605.8
4527530188,1,99,7,1,6,7,7,1,1,0,0,17193,7.4,18554,257,55,577,1371,25.7,1719.3,22,3,0,7,6,8,0,0,0,0,16616,6.8,17183,228,47,-577,-1371,22.8,1661.6
4527408690,1,15,4,1,13,3,11,0,0,0,0,19536,7.6,20584,217,58,5452,4510,21.7,1953.6,17,2,0,3,13,3,0,0,0,0,14084,6.4,16074,178,44,-5452,-4510,17.8,1408.4
4508769864,0,50,4,0,5,2,7,2,1,1,0,16444,7.4,18995,229,63,1415,1951,22.9,1644.4,16,3,1,2,5,3,0,0,0,0,15029,6.8,17044,225,53,-1415,-1951,22.5,1502.9
4526802762,0,20,2,0,1,11,2,0,0,0,0,13177,6.2,15610,177,48,-7314,-6034,17.7,1317.7,21,6,1,11,1,13,1,1,0,0,20491,7.8,21644,258,68,7314,6034,25.8,2049.1
4527439661,1,20,0,1,13,8,20,1,1,0,0,17564,6.6,15596,167,28,2032,1193,16.7,1756.4,18,2,0,8,13,10,0,0,0,0,15532,6.0,14403,170,34,-2032,-1193,17.0,1553.2
4526405624,0,16,0,1,10,8,12,1,1,0,0,17281,7.0,17509,203,39,-1125,-1326,20.3,1728.1,13,1,0,8,10,6,1,0,1,1,18406,7.0,18835,229,40,1125,1326,22.9,1840.6
4519461793,0,18,1,0,4,7,7,0,0,0,0,15818,6.8,17864,233,47,-60,1347,23.3,1581.8,62,3,1,7,4,13,1,1,0,0,15878,6.6,16517,186,36,60,-1347,18.6,1587.8
4525339465,0,17,2,0,5,7,8,0,0,0,0,16208,7.0,18110,218,54,-1656,-1363,21.8,1620.8,12,3,1,7,5,7,1,1,0,0,17864,7.2,19473,242,73,1656,1363,24.2,1786.4
4515440018,0,136,7,1,6,5,3,1,0,1,1,17174,7.0,18458,231,49,507,510,23.1,1717.4,38,2,0,5,6,5,1,1,0,0,16667,7.0,17948,233,57,-507,-510,23.3,1666.7
4521530556,1,17,1,0,10,5,11,1,1,0,0,17920,7.0,18730,224,51,2536,746,22.4,1792.0,37,4,1,5,10,5,0,0,0,0,15384,7.0,17984,220,48,-2536,-746,22.0,1538.4
4517920600,1,16,4,0,6,7,5,1,1,0,0,15882,7.2,18675,198,68,-1019,-361,19.8,1588.2,15,3,1,7,6,5,0,0,0,0,16901,7.0,19036,240,56,1019,361,24.0,1690.1
4527391946,0,14,1,0,6,11,6,0,0,0,0,15801,6.6,17010,209,49,-1603,-809,20.9,1580.1,14,3,1,11,6,12,2,1,1,0,17404,7.0,17819,204,34,1603,809,20.4,1740.4
4516105924,0,39,5,1,10,5,13,0,0,0,0,18866,7.4,19651,252,51,3412,2086,25.2,1886.6,18,3,0,5,10,8,0,0,0,0,15454,7.0,17565,207,49,-3412,-2086,20.7,1545.4
4518005964,0,19,6,1,1,4,1,2,1,1,0,14056,6.6,16260,223,50,-1903,-2537,22.3,1405.6,22,5,0,4,1,3,0,0,0,0,15959,7.0,18797,231,55,1903,2537,23.1,1595.9
4521217468,0,42,8,0,5,10,4,1,1,0,0,15876,6.8,17206,224,39,-2266,-2047,22.4,1587.6,20,5,1,10,5,9,1,0,1,0,18142,7.2,19253,221,60,2266,2047,22.1,1814.2
4526264359,0,15,0,1,3,3,2,1,0,1,0,15567,7.0,18798,232,52,62,1348,23.2,1556.7,12,0,0,3,3,5,0,0,0,0,15505,7.0,17450,237,56,-62,-1348,23.7,1550.5
4515338624,0,13,1,0,5,11,8,0,0,0,0,15979,6.8,16648,190,39,-3456,-1429,19.0,1597.9,15,1,1,11,5,15,2,1,1,0,19435,7.0,18077,189,44,3456,1429,18.9,1943.5
4524245111,0,16,2,0,6,5,4,1,1,0,0,16398,6.6,17974,236,53,768,505,23.6,1639.8,56,5,1,5,6,5,0,0,0,0,15630,7.0,17469,218,49,-768,-505,21.8,1563.0
4464331919,0,48,2,1,4,4,3,1,0,1,0,15721,7.2,18756,213,64,-1050,89,21.3,1572.1,18,0,0,4,4,6,1,1,0,0,16771,7.2,18667,238,56,1050,-89,23.8,1677.1
4520317076,0,15,4,0,2,8,1,0,0,0,0,14206,6.6,16793,200,50,-3427,-1792,20.0,1420.6,19,1,1,8,2,7,1,1,0,0,17633,7.0,18585,253,48,3427,1792,25.3,1763.3
4517907839,1,12,3,1,15,5,18,1,1,0,1,20844,7.2,18777,250,39,6672,3761,25.0,2084.4,22,1,0,5,15,4,1,0,1,0,14172,6.0,15016,171,44,-6672,-3761,17.1,1417.2
4521327659,1,13,2,1,8,3,9,1,1,0,0,17428,7.2,19729,220,50,2087,2578,22.0,1742.8,17,4,0,3,8,2,0,0,0,0,15341,6.8,17151,229,65,-2087,-2578,22.9,1534.1
4527366707,1,18,2,0,7,2,10,0,0,0,0,16879,7.2,18526,211,52,2053,1126,21.1,1687.9,15,3,1,2,7,3,1,1,0,0,14826,6.8,17400,232,64,-2053,-1126,23.2,1482.6
4526361954,1,24,0,1,8,2,9,1,1,0,1,17422,6.8,17192,211,24,2394,-1292,21.1,1742.2,36,5,0,2,8,3,0,0,0,0,15028,7.0,18484,210,76,-2394,1292,21.0,1502.8
4500489540,0,14,1,0,3,3,3,0,0,0,0,15255,7.0,18312,228,45,-112,233,22.8,1525.5,39,1,1,3,3,3,0,0,0,0,15367,7.0,18079,234,56,112,-233,23.4,1536.7
4513422670,0,35,3,0,6,9,8,1,1,0,0,16978,7.2,19145,205,55,-1712,-394,20.5,1697.8,20,2,1,9,6,16,0,0,0,0,18690,7.4,19539,208,56,1712,394,20.8,1869.0
4526746921,0,14,3,0,6,9,9,1,1,0,0,15738,6.6,16512,188,53,-2550,-1985,18.8,1573.8,15,1,1,9,6,6,0,0,0,0,18288,7.0,18497,224,57,2550,1985,22.4,1828.8
4526966381,0,14,2,0,9,6,8,0,0,0,0,17079,7.0,18150,203,47,899,295,20.3,1707.9,101,4,1,6,9,7,1,1,0,0,16180,7.0,17855,225,36,-899,-295,22.5,1618.0
4526838026,1,16,2,1,1,4,1,0,0,0,0,14761,7.0,17655,230,56,-294,-1277,23.0,1476.1,53,1,0,4,1,4,0,0,0,0,15055,7.2,18932,193,52,294,1277,19.3,1505.5
4520747802,1,17,3,1,12,4,10,1,1,0,0,19724,7.8,20621,263,49,4999,3308,26.3,1972.4,19,4,0,4,12,4,1,0,1,0,14725,6.6,17313,148,73,-4999,-3308,14.8,1472.5
4526781753,0,16,4,1,8,3,12,1,1,0,0,17479,7.2,19021,243,48,2143,1315,24.3,1747.9,17,5,0,3,8,4,0,0,0,0,15336,7.0,17706,203,44,-2143,-1315,20.3,1533.6
4523917327,1,15,2,0,16,10,17,2,1,1,0,20344,7.0,18646,193,48,3175,1975,19.3,2034.4,43,1,1,10,16,11,0,0,0,0,17169,6.6,16671,162,32,-3175,-1975,16.2,1716.9
4497655000,0,17,3,0,2,6,2,0,0,0,0,15141,7.2,18537,230,62,-2506,-1979,23.0,1514.1,41,4,1,6,2,9,1,1,0,0,17647,7.6,20516,250,70,2506,1979,25.0,1764.7
4526194900,0,17,2,0,4,3,5,0,0,0,0,15793,6.8,17950,246,40,848,463,24.6,1579.3,49,2,1,3,4,3,1,1,0,0,14945,7.0,17487,210,52,-848,-463,21.0,1494.5
4512044253,1,16,5,1,6,9,4,0,0,0,0,15653,6.6,16241,203,40,-2026,-1235,20.3,1565.3,20,5,0,9,6,14,1,1,0,0,17679,7.0,17476,216,51,2026,1235,21.6,1767.9
4519376202,1,14,2,1,5,3,4,1,1,0,0,15836,7.0,18174,223,44,813,487,22.3,1583.6,14,1,0,3,5,3,0,0,0,0,15023,6.8,17687,219,64,-813,-487,21.9,1502.3
4503713069,1,17,0,1,4,2,4,0,0,0,0,14673,6.4,16034,183,47,-110,-1469,18.3,1467.3,14,3,0,2,4,3,2,1,1,0,14783,6.8,17503,214,56,110,1469,21.4,1478.3
4527158569,1,18,5,1,10,4,11,0,0,0,0,18270,7.0,18656,249,41,3134,1069,24.9,1827.0,41,3,0,4,10,1,1,1,0,0,15136,7.0,17587,217,52,-3134,-1069,21.7,1513.6
4527454154,0,19,5,1,13,12,19,0,0,0,0,19362,6.6,17316,195,28,965,1856,19.5,1936.2,16,2,0,12,13,20,1,0,1,0,18397,6.4,15460,180,40,-965,-1856,18.0,1839.7
4525563784,0,14,4,1,5,6,6,1,1,0,0,15820,6.8,17954,200,59,40,1340,20.0,1582.0,31,3,0,6,5,8,0,0,0,0,15780,6.6,16614,212,48,-40,-1340,21.2,1578.0
4492374255,1,18,2,1,5,3,5,1,1,0,0,16583,6.8,17825,219,60,961,-900,21.9,1658.3,13,1,0,3,5,2,1,0,1,0,15622,7.0,18725,234,64,-961,900,23.4,1562.2
4509228650,1,16,1,1,9,3,6,1,1,0,0,18558,7.2,19625,269,51,3958,3881,26.9,1855.8,12,1,0,3,9,4,1,0,1,0,14600,6.4,15744,194,43,-3958,-3881,19.4,1460.0
4499967324,1,17,3,1,6,4,7,0,0,0,0,17477,7.0,19006,232,64,1814,73,23.2,1747.7,14,0,0,4,6,4,1,1,0,0,15663,7.0,18933,210,72,-1814,-73,21.0,1566.3
4498918077,1,14,2,1,3,7,2,0,0,0,0,14935,7.0,18365,198,59,-3469,-1687,19.8,1493.5,13,3,0,7,3,9,2,1,1,0,18404,7.2,20052,263,72,3469,1687,26.3,1840.4
4526188851,1,18,2,1,14,6,10,1,0,1,0,19203,7.4,20047,220,49,3548,3559,22.0,1920.3,16,1,0,6,14,7,1,1,0,0,15655,6.6,16488,204,30,-3548,-3559,20.4,1565.5
4521641532,1,12,4,1,6,6,3,0,0,0,0,16701,6.8,17820,237,40,882,450,23.7,1670.1,18,2,0,6,6,5,0,0,0,0,15819,6.8,17370,192,56,-882,-450,19.2,1581.9
4502676809,0,68,2,1,13,3,19,1,0,1,0,17529,6.8,17038,138,40,1530,-1195,13.8,1752.9,17,5,0,3,13,2,1,1,0,0,15999,6.8,18233,243,63,-1530,1195,24.3,1599.9
4517665139,0,19,4,0,4,8,5,0,0,0,0,15264,6.4,16327,208,44,-3212,-1661,20.8,1526.4,19,5,1,8,4,10,0,0,0,0,18476,7.0,17988,217,42,3212,1661,21.7,1847.6
4526573339,0,55,2,1,8,6,7,1,1,0,0,17403,7.4,19112,215,47,1518,1874,21.5,1740.3,17,1,0,6,8,9,0,0,0,0,15885,6.6,17238,192,40,-1518,-1874,19.2,1588.5
4526195389,1,18,3,1,4,6,2,1,0,1,0,15500,6.8,17374,218,56,-1006,-1606,21.8,1550.0,45,3,0,6,4,5,1,1,0,0,16506,7.2,18980,221,48,1006,1606,22.1,1650.6
4510184598,0,26,2,0,2,5,5,0,0,0,0,12886,6.0,14091,165,32,-3117,-3799,16.5,1288.6,13,4,1,5,2,4,1,1,0,0,16003,6.8,17890,206,60,3117,3799,20.6,1600.3
4527284987,1,17,2,1,6,3,7,1,1,0,1,17780,7.2,18440,221,48,3170,2080,22.1,1778.0,12,2,0,3,6,4,0,0,0,0,14610,6.4,16360,213,41,-3170,-2080,21.3,1461.0
4509444763,1,17,1,0,3,7,2,0,0,0,0,15632,7.0,18400,232,72,-1822,-1467,23.2,1563.2,16,4,1,7,3,6,2,1,1,0,17454,7.4,19867,244,52,1822,1467,24.4,1745.4
4525200443,1,17,2,1,6,7,5,1,1,0,0,16230,6.8,17203,190,59,-726,-1249,19.0,1623.0,16,1,0,7,6,12,0,0,0,0,16956,7.2,18452,230,53,726,1249,23.0,1695.6
4506796397,1,14,1,0,4,2,4,1,1,0,0,15346,7.0,18388,232,52,1342,1886,23.2,1534.6,14,0,1,2,4,2,0,0,0,0,14004,6.6,16502,206,40,-1342,-1886,20.6,1400.4
4515299761,0,21,3,1,3,2,4,1,1,0,0,15718,7.0,17991,250,53,1464,925,25.0,1571.8,92,5,0,2,3,4,0,0,0,0,14254,6.6,17066,215,52,-1464,-925,21.5,1425.4
4511146118,1,76,3,1,6,4,9,1,1,0,0,17620,7.0,19434,233,64,2387,1411,23.3,1762.0,18,1,0,4,6,7,0,0,0,0,15233,6.8,18023,201,67,-2387,-1411,20.1,1523.3
4515302737,0,16,2,0,4,13,4,0,0,0,0,14958,6.8,16993,207,47,-4629,-3393,20.7,1495.8,55,4,1,13,4,16,1,1,0,0,19587,7.4,20386,239,46,4629,3393,23.9,1958.7
4495228612,0,17,1,0,2,6,2,0,0,0,0,14025,6.6,16510,205,51,-2846,-1964,20.5,1402.5,22,2,1,6,2,4,1,1,0,0,16871,6.8,18474,218,64,2846,1964,21.8,1687.1
4496483368,1,48,3,1,4,3,3,2,1,1,0,15656,7.0,17844,227,48,85,-706,22.7,1565.6,18,3,0,3,4,3,0,0,0,0,15571,7.0,18550,217,63,-85,706,21.7,1557.1
4515415640,0,20,1,1,9,14,10,0,0,0,0,17155,6.6,16245,183,32,-4473,-2976,18.3,1715.5,15,4,0,14,9,16,2,1,1,1,21628,7.0,19221,214,51,4473,2976,21.4,2162.8
4523576298,1,14,4,1,8,3,7,1,1,0,0,16595,7.2,18940,210,55,859,2681,21.0,1659.5,21,1,0,3,8,7,0,0,0,0,15736,6.4,16259,203,39,-859,-2681,20.3,1573.6
